T	[MeV]	muB	[MeV]	s/T^3
125	0	2.4017235344811887
125	10	2.4023389284360612
125	20	2.4041888454002227
125	30	2.407284521877286
125	40	2.4116447887900843
125	50	2.417296224517139
125	60	2.4242733650041113
125	70	2.4326189668993727
125	80	2.4423843186329393
125	90	2.4536295934252776
125	100	2.4664242374002443
125	110	2.4808473853097057
125	120	2.496988295883092
125	130	2.5149467985233405
125	140	2.5348337430152172
125	150	2.556771444132532
125	160	2.580894113574137
125	170	2.6073482725819996
125	180	2.6362931399685645
125	190	2.66790099219371
125	200	2.702357494696378
125	210	2.739862007046791
125	220	2.78062786882868
125	230	2.8248826787293955
125	240	2.8728685864255095
125	250	2.924842625915896
125	260	2.981077130514956
125	270	3.041860284484535
125	280	3.1074968851808826
125	290	3.1783094138283663
125	300	3.2546395441619964
125	310	3.336850258192191
125	320	3.4253287897190887
125	330	3.520490681954505
125	340	3.62278532909492
125	350	3.732703476330321
125	360	3.850787280886881
125	370	3.9776436875101355
125	380	4.113962035867281
125	390	4.260536968388617
125	400	4.41829778138334
125	410	4.58834522491537
125	420	4.771996135370612
125	430	4.9708346545440705
125	440	5.18676518653931
125	450	5.422054999495718
125	460	5.679340864528921
125	470	5.961550921553103
125	480	6.271657694187841
125	490	6.612135935159974
125	500	6.983977925706742
125	510	7.3851954702963845
125	520	7.809044876232531
125	530	8.242833597895093
125	540	8.668810109008579
125	550	9.06831428971305
125	560	9.428150986910271
125	570	9.745368973667183
125	580	10.026900690021606
125	590	10.284630066129978
125	600	10.529801221335669
130	0	2.8018439717964236
130	10	2.8026525288938
130	20	2.8050834182070297
130	30	2.8091522977789674
130	40	2.8148852771287722
130	50	2.8223189347625652
130	60	2.8315003394863245
130	70	2.842487072596467
130	80	2.8553472475791426
130	90	2.870159523789583
130	100	2.887013110762918
130	110	2.9060077603794467
130	120	2.927253745119751
130	130	2.9508718221468384
130	140	2.976993184993731
130	150	3.005759407270041
130	160	3.0373223860928986
130	170	3.071844296971599
130	180	3.109497576724961
130	190	3.150464956802351
130	200	3.194939576259449
130	210	3.2431252117873943
130	220	3.295236671824603
130	230	3.351500413144
130	240	3.412155451677417
130	250	3.477454654982056
130	260	3.5476665218796923
130	270	3.6230775754513576
130	280	3.7039955184391724
130	290	3.790753324204936
130	300	3.883714459501671
130	310	3.9832794530564786
130	320	4.089894028305932
130	330	4.204058995453998
130	340	4.326342023343116
130	350	4.457391245778528
130	360	4.59795033650538
130	370	4.74887411248888
130	380	4.9111427513496855
130	390	5.085871129670625
130	400	5.27430735595418
130	410	5.477811040624668
130	420	5.697797168356572
130	430	5.935626150920802
130	440	6.1924166303208334
130	450	6.468759241172859
130	460	6.764324685928029
130	470	7.077398607711159
130	480	7.404445656991426
130	490	7.739893751577378
130	500	8.076386017237349
130	510	8.405683516734594
130	520	8.72015065745261
130	530	9.014388598710184
130	540	9.286353356170022
130	550	9.537457941064677
130	560	9.77166626325305
130	570	9.994069167536544
130	580	10.20955376862634
130	590	10.42194681070067
130	600	10.633689350794887
135	0	3.2335904971191844
135	10	3.234627684980669
135	20	3.2377453275067603
135	30	3.2429616274294126
135	40	3.250306809927347
135	50	3.259822956856759
135	60	3.2715637813275062
135	70	3.285594349435101
135	80	3.301990758125053
135	90	3.320839780491111
135	100	3.3422384923222936
135	110	3.366293896442989
135	120	3.393122564362235
135	130	3.4228503179877
135	140	3.4556119776905576
135	150	3.4915512068484698
135	160	3.530820487155311
135	170	3.573581263458108
135	180	3.620004301617469
135	190	3.670270307776086
135	200	3.7245708622407556
135	210	3.7831097255411317
135	220	3.8461045774518117
135	230	3.913789250758203
135	240	3.986416518577912
135	250	4.064261484442486
135	260	4.1476256040571515
135	270	4.236841330711443
135	280	4.332277314068457
135	290	4.434343982342022
135	300	4.543499184095409
135	310	4.660253336483114
135	320	4.78517319552258
135	330	4.918882902775951
135	340	5.062060349128662
135	350	5.215426127569419
135	360	5.379721472388549
135	370	5.555670747838141
135	380	5.743923566270191
135	390	5.944972046582804
135	400	6.159040914563152
135	410	6.385953162571868
135	420	6.624982737324372
135	430	6.87471815983589
135	440	7.132974836939133
135	450	7.396803469414543
135	460	7.662638698615634
135	470	7.926607657908928
135	480	8.1849714382439
135	490	8.434616855596657
135	500	8.673477564619295
135	510	8.900768980733474
135	520	9.11697574124581
135	530	9.323611052197347
135	540	9.522834274138146
135	550	9.717038117625284
135	560	9.908497799238559
135	570	10.099131447079612
135	580	10.290378165593006
135	590	10.483172177226024
135	600	10.67798082770118
140	0	3.7001092772624125
140	10	3.70144261419229
140	20	3.705448235828866
140	30	3.7121429310203706
140	40	3.721554538563908
140	50	3.733721743779402
140	60	3.7486938143918573
140	70	3.766530295674206
140	80	3.787300689508409
140	90	3.8110841460480174
140	100	3.8379691999179326
140	110	3.868053585287566
140	120	3.901444165621457
140	130	3.9382570143423052
140	140	3.9786176818757966
140	150	4.022661682329779
140	160	4.070535228991856
140	170	4.122396241301175
140	180	4.1784156360729225
140	190	4.238778901273088
140	200	4.303687929844946
140	210	4.373363061723138
140	220	4.448045241379975
140	230	4.527998142584048
140	240	4.613510037629497
140	250	4.704895091210947
140	260	4.802493636307071
140	270	4.90667084021422
140	280	5.017812997496212
140	290	5.1363205061444335
140	300	5.262596420871535
140	310	5.397029381052886
140	320	5.539969755089886
140	330	5.6916981332565575
140	340	5.8523859656328385
140	350	6.022049311880789
140	360	6.200498425340699
140	370	6.387288184982439
140	380	6.581676937843445
140	390	6.782603473288218
140	400	6.988692786012234
140	410	7.198299752822011
140	420	7.409595124628952
